iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Egypt,2023,12,12,3.9872737748285713E9,5.551622864636161E10,4.2450782257817817E12,3.9872737748285645E12,GMIE-100
,Bir Tawil,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Halaib Triangle,2023,12,12,843.6393969393678,31314.433539267426,843639.3969393678,843639.3969393678,GMIE-100
,Eritrea,2023,12,12,1.8333864773126677E7,6.089660572387983E8,3.544021480713968E10,1.8333864773126675E10,GMIE-100
,Ethiopia,2023,12,12,5.868853348104769E8,2.1292595785452812E10,2.1714586758651047E12,5.868853348104758E11,GMIE-100
,Djibouti,2023,12,12,24758.35133688734,1986817.6382595683,3.525145040124397E7,2.4758351336887337E7,GMIE-100
,Somalia,2023,12,12,1.9311918962700915E7,5.3309624451528776E8,3.3563432247465015E10,1.9311918962700916E10,GMIE-100
,South Sudan,2023,12,12,2.1290973577344185E8,5.559999815868066E9,5.749368450830403E11,2.129097357734417E11,GMIE-100
,Abyei Area,2023,12,12,57665.535234087656,1155997.0057414295,1.2788542803563163E8,5.766553523408766E7,GMIE-100
,Kenya,2023,12,12,2.4810879583315718E8,1.1484326311830141E10,1.1630254951842087E12,2.4810879583315677E11,GMIE-100
,Uganda,2023,12,12,8.298050150371012E7,4.583029329644393E9,5.107575808708138E11,8.298050150371037E10,GMIE-100
,Tanzania,2023,12,12,2.774335021884015E8,9.877567313915802E9,9.106558401805394E11,2.7743350218840173E11,GMIE-100
,Mozambique,2023,12,12,6.085989912611943E7,2.6557052811914945E9,2.203478822087273E11,6.0859899126119415E10,GMIE-100
,Comoros,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Madagascar,2023,12,12,2.5640192766015214E8,9.958240427013184E9,7.209359539952047E11,2.564019276601521E11,GMIE-100
,Cabo Verde,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Western Sahara,2023,12,12,436686.67285998317,2.060286615506187E8,4.59816508458175E8,4.366866728599835E8,GMIE-100
,Mauritania,2023,12,12,1.5308402325972762E7,3.7052972157785743E8,1.798455322293944E10,1.5308402325972754E10,GMIE-100
,Morocco,2023,12,12,1.0625029726056014E9,4.671925150677698E10,1.7211281097987913E12,1.0625029726056008E12,GMIE-100
,Spain (Canary Is),2023,12,12,653310.3373883003,1.6501903875064346E8,7.569902984565645E8,6.533103373883008E8,GMIE-100
,Portugal (Madeira Is),2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain (Africa),2023,12,12,208821.04397474352,9861053.901628293,3.171591485041946E8,2.088210439747436E8,GMIE-100
,Algeria,2023,12,12,7.856229402499406E8,4.21626488767803E10,1.4855317893088386E12,7.856229402499418E11,GMIE-100
,Mali,2023,12,12,3.731482845023401E8,4.9034900654655285E9,4.9808651855422516E11,3.731482845023395E11,GMIE-100
,Burkina Faso,2023,12,12,4.40793316385779E7,1.0241077841856626E9,8.190524206673412E10,4.4079331638577896E10,GMIE-100
,Togo,2023,12,12,5234643.674856119,2.3523017867213467E8,2.0003415384369728E10,5.234643674856115E9,GMIE-100
,Ghana,2023,12,12,1.0713124820112579E7,5.666716448786129E8,5.2540789171703674E10,1.0713124820112577E10,GMIE-100
,Cote d'Ivoire,2023,12,12,3.952686631446806E7,1.3311685452832766E9,1.375234988623315E11,3.952686631446808E10,GMIE-100
,Guinea,2023,12,12,1.0555211060673855E7,2.747306793564966E8,2.325332475134509E10,1.0555211060673855E10,GMIE-100
,Senegal,2023,12,12,6.657878330659661E7,1.331447564439111E9,1.011052109668577E11,6.657878330659647E10,GMIE-100
,"Gambia, The",2023,12,12,2.4816167794239067E7,4.0308904396337897E8,3.988939779133411E10,2.4816167794239048E10,GMIE-100
,Guinea-Bissau,2023,12,12,1.5690705734409707E7,2.7689994715998036E8,2.412792302095986E10,1.5690705734409733E10,GMIE-100
,Sierra Leone,2023,12,12,4997875.99112361,1.769895955547636E8,1.4099298225571945E10,4.997875991123616E9,GMIE-100
,Liberia,2023,12,12,106919.39367260067,5514965.832860737,4.1932390828694504E8,1.0691939367260063E8,GMIE-100
